YearFlight,MonthFlight,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
2011,2,20,7,2124.0,1.0,CO,209,N87513,277.0,253.0,3.0,-1.0,IAH,PDX,1825,10.0,14.0,0,,0
2011,2,20,7,1818.0,2232.0,CO,210,N12109,194.0,164.0,124.0,148.0,IAH,EWR,1400,8.0,22.0,0,,0
2011,2,20,7,1020.0,1627.0,CO,212,N75436,247.0,223.0,7.0,5.0,IAH,SJU,2007,9.0,15.0,0,,0
2011,2,20,7,911.0,1102.0,CO,220,N75428,171.0,149.0,-8.0,1.0,IAH,PHX,1009,5.0,17.0,0,,0
2011,2,20,7,1006.0,1428.0,CO,226,N17620,202.0,170.0,14.0,-9.0,IAH,BWI,1235,7.0,25.0,0,,0
2011,2,20,7,916.0,1328.0,CO,232,N76265,192.0,177.0,-24.0,1.0,IAH,LGA,1416,5.0,10.0,0,,0
2011,2,20,7,1348.0,1435.0,CO,241,N46625,47.0,29.0,0.0,6.0,IAH,AUS,140,3.0,15.0,0,,0
2011,2,20,7,1555.0,1931.0,CO,244,N14219,156.0,132.0,1.0,10.0,IAH,CLE,1091,6.0,18.0,0,,0
2011,2,20,7,1708.0,2015.0,CO,246,N73270,187.0,148.0,100.0,73.0,IAH,ORD,925,6.0,33.0,0,,0
2011,2,20,7,2056.0,14.0,CO,250,N33294,138.0,121.0,-25.0,-4.0,IAH,RDU,1043,4.0,13.0,0,,0
2011,2,20,7,1217.0,1447.0,CO,267,N13248,270.0,254.0,-8.0,2.0,IAH,SEA,1874,4.0,12.0,0,,0
2011,2,20,7,1122.0,1336.0,CO,270,N38424,254.0,231.0,-3.0,-3.0,IAH,SFO,1635,8.0,15.0,0,,0
2011,2,20,7,1553.0,1717.0,CO,275,N45440,144.0,117.0,-1.0,10.0,IAH,DEN,862,12.0,15.0,0,,0
2011,2,20,7,1545.0,1719.0,CO,297,N30401,214.0,178.0,9.0,0.0,IAH,LAS,1222,7.0,29.0,0,,0
2011,2,20,7,2104.0,2224.0,CO,299,N14120,140.0,121.0,-11.0,-1.0,IAH,DEN,862,7.0,12.0,0,,0
2011,2,20,7,850.0,1115.0,CO,309,N33264,265.0,248.0,-4.0,0.0,IAH,PDX,1825,5.0,12.0,0,,0
2011,2,20,7,1906.0,2329.0,CO,310,N37274,203.0,179.0,-4.0,6.0,IAH,EWR,1400,7.0,17.0,0,,0
2011,2,20,7,1455.0,1651.0,CO,320,N38417,176.0,153.0,-3.0,0.0,IAH,PHX,1009,3.0,20.0,0,,0
2011,2,20,7,1304.0,1412.0,CO,323,N37422,68.0,45.0,0.0,-1.0,IAH,MSY,305,4.0,19.0,0,,0
2011,2,20,7,1245.0,1649.0,CO,326,N17614,184.0,159.0,-4.0,-5.0,IAH,BWI,1235,6.0,19.0,0,,0
2011,2,20,7,731.0,1141.0,CO,332,N12218,190.0,169.0,-27.0,-9.0,IAH,LGA,1416,7.0,14.0,0,,0
2011,2,20,7,931.0,1126.0,CO,343,N37274,235.0,212.0,-17.0,-9.0,IAH,RNO,1530,7.0,16.0,0,,0
2011,2,20,7,900.0,1122.0,CO,346,N73270,142.0,114.0,2.0,15.0,IAH,ORD,925,12.0,16.0,0,,0
2011,2,20,7,1137.0,1257.0,CO,352,N16701,140.0,116.0,-5.0,12.0,IAH,GUC,886,4.0,20.0,0,,0
2011,2,20,7,1028.0,1417.0,CO,358,N29717,169.0,149.0,0.0,-2.0,IAH,DCA,1208,3.0,17.0,0,,0
2011,2,20,7,1426.0,1641.0,CO,370,N37273,255.0,232.0,-4.0,1.0,IAH,SFO,1635,5.0,18.0,0,,0
2011,2,20,7,1322.0,1427.0,CO,379,N14645,65.0,43.0,0.0,-3.0,IAH,SAT,191,3.0,19.0,0,,0
2011,2,20,7,1044.0,1536.0,CO,382,N73299,232.0,211.0,6.0,-6.0,IAH,BOS,1597,5.0,16.0,0,,0
2011,2,20,7,1757.0,1926.0,CO,397,N57868,209.0,184.0,1.0,-3.0,IAH,LAS,1222,7.0,18.0,0,,0
2011,2,20,7,1137.0,1307.0,CO,403,N18223,210.0,191.0,52.0,52.0,IAH,SAN,1303,3.0,16.0,0,,0
2011,2,20,7,736.0,1206.0,CO,408,N66057,210.0,176.0,4.0,-4.0,IAH,EWR,1400,18.0,16.0,0,,0
2011,2,20,7,1154.0,1540.0,CO,409,N75432,166.0,140.0,-10.0,-3.0,IAH,IAD,1190,9.0,17.0,0,,0
2011,2,20,7,1652.0,2037.0,CO,412,N75433,165.0,143.0,-11.0,-3.0,IAH,IAD,1190,8.0,14.0,0,,0
2011,2,20,7,1900.0,2023.0,CO,417,N38403,203.0,183.0,-5.0,5.0,IAH,SAN,1303,2.0,18.0,0,,0
2011,2,20,7,1809.0,2023.0,CO,421,N38268,254.0,230.0,-9.0,-1.0,IAH,SJC,1609,3.0,21.0,0,,0
2011,2,20,7,1910.0,2009.0,CO,423,N33266,59.0,45.0,-15.0,-5.0,IAH,MSY,305,3.0,11.0,0,,0
2011,2,20,7,1926.0,2317.0,CO,426,N16713,171.0,144.0,-6.0,16.0,IAH,BWI,1235,6.0,21.0,0,,0
2011,2,20,7,1030.0,1503.0,CO,432,N14653,213.0,190.0,-10.0,-5.0,IAH,LGA,1416,5.0,18.0,0,,0
2011,2,20,7,2100.0,2220.0,CO,442,N87527,80.0,66.0,-10.0,-5.0,IAH,TUL,429,3.0,11.0,0,,0
2011,2,20,7,2108.0,2338.0,CO,444,N57870,150.0,118.0,120.0,128.0,IAH,ORD,925,7.0,25.0,0,,0
2011,2,20,7,1258.0,1654.0,CO,458,N37277,176.0,150.0,6.0,3.0,IAH,DCA,1208,7.0,19.0,0,,0
2011,2,20,7,2111.0,2345.0,CO,467,N76502,274.0,253.0,3.0,6.0,IAH,SEA,1874,5.0,16.0,0,,0
2011,2,20,7,1908.0,2003.0,CO,479,N18220,55.0,37.0,-9.0,-2.0,IAH,SAT,191,4.0,14.0,0,,0
2011,2,20,7,1253.0,1732.0,CO,482,N16649,219.0,196.0,-13.0,-2.0,IAH,BOS,1597,5.0,18.0,0,,0
2011,2,20,7,2052.0,2303.0,CO,489,N76288,251.0,232.0,-9.0,-3.0,IAH,SJC,1609,4.0,15.0,0,,0
2011,2,20,7,918.0,1048.0,CO,497,N57868,210.0,179.0,10.0,3.0,IAH,LAS,1222,9.0,22.0,0,,0
2011,2,20,7,1302.0,1441.0,CO,499,N57870,159.0,125.0,86.0,72.0,IAH,DEN,862,11.0,23.0,0,,0
2011,2,20,7,2117.0,18.0,CO,500,N16732,121.0,101.0,19.0,32.0,IAH,IND,845,5.0,15.0,0,,0
2011,2,20,7,850.0,1308.0,CO,510,N13624,198.0,173.0,-8.0,0.0,IAH,EWR,1400,8.0,17.0,0,,0
2011,2,20,7,2111.0,2223.0,CO,511,N76505,72.0,54.0,-4.0,1.0,IAH,MFE,316,5.0,13.0,0,,0
2011,2,20,7,1806.0,2006.0,CO,520,N27421,180.0,151.0,22.0,21.0,IAH,PHX,1009,8.0,21.0,0,,0
2011,2,20,7,1328.0,1748.0,CO,532,N76523,200.0,179.0,-8.0,3.0,IAH,LGA,1416,4.0,17.0,0,,0
2011,2,20,7,1306.0,1654.0,CO,534,N76526,168.0,134.0,0.0,1.0,IAH,PIT,1117,7.0,27.0,0,,0
2011,2,20,7,930.0,1143.0,CO,542,N26208,193.0,167.0,2.0,5.0,IAH,SLC,1195,4.0,22.0,0,,0
2011,2,20,7,643.0,1020.0,CO,544,N17627,157.0,140.0,-7.0,-2.0,IAH,CLE,1091,5.0,12.0,0,,0
2011,2,20,7,1220.0,1502.0,CO,546,N87527,162.0,135.0,32.0,35.0,IAH,ORD,925,7.0,20.0,0,,0
2011,2,20,7,1610.0,1952.0,CO,558,N27239,162.0,144.0,-9.0,5.0,IAH,DCA,1208,5.0,13.0,0,,0
2011,2,20,7,2022.0,2243.0,CO,567,N53442,261.0,243.0,56.0,82.0,IAH,SEA,1874,5.0,13.0,0,,0
2011,2,20,7,1841.0,2057.0,CO,570,N72405,256.0,235.0,37.0,51.0,IAH,SFO,1635,7.0,14.0,0,,0
2011,2,20,7,1915.0,2336.0,CO,582,N71411,201.0,181.0,-1.0,25.0,IAH,BOS,1597,5.0,15.0,0,,0
2011,2,20,7,739.0,1052.0,CO,586,N17122,133.0,107.0,-5.0,-6.0,IAH,MCO,853,11.0,15.0,0,,0
2011,2,20,7,2102.0,2225.0,CO,597,N36272,203.0,177.0,-12.0,-3.0,IAH,LAS,1222,12.0,14.0,0,,0
2011,2,20,7,1440.0,1611.0,CO,599,N57863,151.0,118.0,4.0,3.0,IAH,DEN,862,7.0,26.0,0,,0
2011,2,20,7,1312.0,1458.0,CO,601,N33294,166.0,133.0,18.0,5.0,IAH,DEN,862,10.0,23.0,0,,0
2011,2,20,7,1523.0,1808.0,CO,606,N87513,105.0,92.0,-21.0,-2.0,IAH,TPA,787,3.0,10.0,0,,0
2011,2,20,7,,,CO,616,,,,,,IAH,MSP,1034,,,1,B,0
2011,2,20,7,1435.0,1536.0,CO,623,N79402,61.0,43.0,-8.0,0.0,IAH,MSY,305,3.0,15.0,0,,0
2011,2,20,7,1550.0,2013.0,CO,632,N27724,203.0,171.0,-4.0,5.0,IAH,LGA,1416,5.0,27.0,0,,0
2011,2,20,7,1905.0,2232.0,CO,644,N33203,147.0,126.0,1.0,15.0,IAH,CLE,1091,7.0,14.0,0,,0
2011,2,20,7,1900.0,2243.0,CO,658,N14228,163.0,144.0,-11.0,1.0,IAH,DCA,1208,3.0,16.0,0,,0
2011,2,20,7,1133.0,1319.0,CO,663,N14120,166.0,145.0,-4.0,-2.0,IAH,EGE,935,5.0,16.0,0,,0
2011,2,20,7,1734.0,2008.0,CO,667,N37422,274.0,256.0,1.0,9.0,IAH,SEA,1874,4.0,14.0,0,,0
2011,2,20,7,1906.0,2128.0,CO,670,N24211,262.0,239.0,-6.0,1.0,IAH,SFO,1635,8.0,15.0,0,,0
2011,2,20,7,1638.0,2108.0,CO,682,N26210,210.0,183.0,-18.0,-2.0,IAH,BOS,1597,12.0,15.0,0,,0
2011,2,20,7,1040.0,1354.0,CO,686,N56859,134.0,115.0,9.0,10.0,IAH,MCO,853,7.0,12.0,0,,0
2011,2,20,7,1434.0,1558.0,CO,697,N75853,204.0,180.0,-2.0,4.0,IAH,LAS,1222,7.0,17.0,0,,0
2011,2,20,7,737.0,1029.0,CO,706,N21723,112.0,97.0,-13.0,-3.0,IAH,TPA,787,5.0,10.0,0,,0
2011,2,20,7,1745.0,2015.0,CO,709,N27213,270.0,247.0,5.0,7.0,IAH,PDX,1825,4.0,19.0,0,,0
2011,2,20,7,1127.0,1225.0,CO,723,N14219,58.0,44.0,-10.0,-3.0,IAH,MSY,305,2.0,12.0,0,,0
2011,2,20,7,1850.0,2300.0,CO,732,N76265,190.0,171.0,-18.0,0.0,IAH,LGA,1416,4.0,15.0,0,,0
2011,2,20,7,1225.0,1354.0,CO,738,N18243,209.0,193.0,3.0,3.0,IAH,SAN,1303,3.0,13.0,0,,0
2011,2,20,7,903.0,1036.0,CO,739,N14230,213.0,195.0,1.0,-2.0,IAH,SAN,1303,4.0,14.0,0,,0
2011,2,20,7,1202.0,1248.0,CO,741,N76508,46.0,28.0,9.0,17.0,IAH,AUS,140,5.0,13.0,0,,0
2011,2,20,7,1336.0,1706.0,CO,744,N14639,150.0,128.0,-24.0,-5.0,IAH,CLE,1091,5.0,17.0,0,,0
2011,2,20,7,1455.0,1742.0,CO,746,N87507,167.0,126.0,44.0,35.0,IAH,ORD,925,15.0,26.0,0,,0
2011,2,20,7,2121.0,2333.0,CO,752,N37277,192.0,174.0,-8.0,1.0,IAH,SLC,1195,3.0,15.0,0,,0
2011,2,20,7,1951.0,2248.0,CO,755,N17619,117.0,89.0,-10.0,0.0,IAH,ATL,689,13.0,15.0,0,,0
2011,2,20,7,911.0,1104.0,CO,756,N76522,233.0,216.0,5.0,-4.0,IAH,SNA,1347,6.0,11.0,0,,0
2011,2,20,7,1656.0,1757.0,CO,763,N76517,61.0,44.0,-6.0,1.0,IAH,MSY,305,3.0,14.0,0,,0
2011,2,20,7,1431.0,1708.0,CO,767,N73283,277.0,249.0,-7.0,-4.0,IAH,SEA,1874,3.0,25.0,0,,0
2011,2,20,7,2104.0,2316.0,CO,770,N74856,252.0,222.0,6.0,4.0,IAH,SFO,1635,11.0,19.0,0,,0
2011,2,20,7,716.0,1110.0,CO,776,N17244,174.0,159.0,-23.0,-4.0,IAH,PHL,1324,4.0,11.0,0,,0
2011,2,20,7,1333.0,1647.0,CO,786,N78866,134.0,110.0,2.0,3.0,IAH,MCO,853,7.0,17.0,0,,0
2011,2,20,7,1544.0,1740.0,CO,795,N24702,236.0,207.0,15.0,9.0,IAH,LAX,1379,9.0,20.0,0,,0
2011,2,20,7,927.0,1054.0,CO,799,N77867,147.0,118.0,39.0,42.0,IAH,DEN,862,8.0,21.0,0,,0
2011,2,20,7,1456.0,1853.0,CO,810,N76021,177.0,156.0,75.0,106.0,IAH,EWR,1400,7.0,14.0,0,,0
2011,2,20,7,2055.0,2250.0,CO,820,N76254,175.0,151.0,6.0,5.0,IAH,PHX,1009,6.0,18.0,0,,0
2011,2,20,7,1112.0,1409.0,CO,1006,N16648,117.0,99.0,-7.0,2.0,IAH,TPA,787,4.0,14.0,0,,0
2011,2,20,7,1750.0,2210.0,CO,1010,N14604,200.0,172.0,-19.0,-5.0,IAH,EWR,1400,9.0,19.0,0,,0
2011,2,20,7,1900.0,2225.0,CO,1027,N17730,145.0,110.0,2.0,0.0,IAH,CLT,913,23.0,12.0,0,,0
2011,2,20,7,2115.0,2330.0,CO,1046,N75436,135.0,113.0,-17.0,0.0,IAH,ORD,925,7.0,15.0,0,,0
2011,2,20,7,730.0,1040.0,CO,1048,N79402,130.0,113.0,-8.0,0.0,IAH,FLL,965,3.0,14.0,0,,0
2011,2,20,7,853.0,1236.0,CO,1058,N27722,163.0,148.0,-2.0,3.0,IAH,DCA,1208,5.0,10.0,0,,0
2011,2,20,7,1603.0,1820.0,CO,1070,N37255,257.0,233.0,-10.0,3.0,IAH,SFO,1635,7.0,17.0,0,,0
2011,2,20,7,1421.0,1519.0,CO,1079,N18220,58.0,39.0,-5.0,-2.0,IAH,SAT,191,3.0,16.0,0,,0
2011,2,20,7,1604.0,1913.0,CO,1086,N17244,129.0,108.0,-19.0,-7.0,IAH,MCO,853,5.0,16.0,0,,0
2011,2,20,7,1330.0,1706.0,CO,1088,N33262,156.0,130.0,-9.0,0.0,IAH,DTW,1076,12.0,14.0,0,,0
2011,2,20,7,2116.0,2309.0,CO,1095,N38424,233.0,201.0,42.0,26.0,IAH,LAX,1379,14.0,18.0,0,,0
2011,2,20,7,734.0,853.0,CO,1097,N45440,199.0,179.0,3.0,4.0,IAH,LAS,1222,8.0,12.0,0,,0
2011,2,20,7,1901.0,2022.0,CO,1099,N33284,141.0,121.0,-7.0,6.0,IAH,DEN,862,8.0,12.0,0,,0
2011,2,20,7,916.0,1117.0,CO,1407,N71411,241.0,223.0,-18.0,1.0,IAH,SJC,1609,3.0,15.0,0,,0
2011,2,20,7,1908.0,2251.0,CO,1417,N16617,163.0,132.0,-19.0,-2.0,IAH,PIT,1117,4.0,27.0,0,,0
2011,2,20,7,2149.0,2246.0,CO,1423,N77865,57.0,41.0,30.0,39.0,IAH,MSY,305,4.0,12.0,0,,0
2011,2,20,7,1914.0,2012.0,CO,1441,N79402,58.0,28.0,1.0,-1.0,IAH,AUS,140,3.0,27.0,0,,0
2011,2,20,7,1051.0,1403.0,CO,1448,N12221,132.0,115.0,3.0,11.0,IAH,FLL,965,4.0,13.0,0,,0
2011,2,20,7,2113.0,2252.0,CO,1459,N79521,219.0,197.0,22.0,23.0,IAH,SNA,1347,6.0,16.0,0,,0
2011,2,20,7,2054.0,55.0,CO,1466,N34282,181.0,157.0,-14.0,-1.0,IAH,EWR,1400,7.0,17.0,0,,0
2011,2,20,7,1016.0,1427.0,CO,1476,N16617,191.0,168.0,-5.0,-4.0,IAH,PHL,1324,6.0,17.0,0,,0
2011,2,20,7,2109.0,2206.0,CO,1479,N53441,57.0,38.0,-4.0,-1.0,IAH,SAT,191,3.0,16.0,0,,0
2011,2,20,7,1919.0,2321.0,CO,1488,N33264,182.0,128.0,15.0,4.0,IAH,DTW,1076,36.0,18.0,0,,0
2011,2,20,7,1913.0,2241.0,CO,1492,N12216,148.0,123.0,-11.0,-2.0,IAH,CMH,986,6.0,19.0,0,,0
2011,2,20,7,922.0,1111.0,CO,1495,N75861,229.0,204.0,4.0,-3.0,IAH,LAX,1379,9.0,16.0,0,,0
2011,2,20,7,1853.0,2145.0,CO,1506,N78524,112.0,94.0,-12.0,3.0,IAH,TPA,787,4.0,14.0,0,,0
2011,2,20,7,1809.0,1952.0,CO,1511,N23708,223.0,193.0,7.0,9.0,IAH,SNA,1347,7.0,23.0,0,,0
2011,2,20,7,2128.0,2225.0,CO,1533,N57863,57.0,31.0,10.0,8.0,IAH,AUS,140,7.0,19.0,0,,0
2011,2,20,7,1416.0,1503.0,CO,1541,N27421,47.0,31.0,-13.0,-4.0,IAH,AUS,140,5.0,11.0,0,,0
2011,2,20,7,1014.0,1349.0,CO,1544,N75410,155.0,134.0,-3.0,-1.0,IAH,CLE,1091,6.0,15.0,0,,0
2011,2,20,7,1321.0,1643.0,CO,1548,N17233,142.0,116.0,23.0,31.0,IAH,FLL,965,5.0,21.0,0,,0
2011,2,20,7,1833.0,2005.0,CO,1552,N36280,92.0,58.0,10.0,-2.0,IAH,MFE,316,6.0,28.0,0,,0
2011,2,20,7,1838.0,2217.0,CO,1558,N16701,159.0,141.0,24.0,39.0,IAH,DCA,1208,3.0,15.0,0,,0
2011,2,20,7,1424.0,1724.0,CO,1562,N37253,120.0,104.0,6.0,19.0,IAH,RSW,861,4.0,12.0,0,,0
2011,2,20,7,1916.0,2230.0,CO,1586,N57862,134.0,107.0,22.0,19.0,IAH,MCO,853,5.0,22.0,0,,0
2011,2,20,7,1434.0,1608.0,CO,1589,N16234,214.0,187.0,4.0,-1.0,IAH,SAN,1303,3.0,24.0,0,,0
2011,2,20,7,723.0,1034.0,CO,1590,N17245,131.0,112.0,-12.0,-2.0,IAH,MIA,964,5.0,14.0,0,,0
2011,2,20,7,1758.0,1904.0,CO,1603,N27722,66.0,33.0,14.0,3.0,IAH,AUS,140,11.0,22.0,0,,0
2011,2,20,7,1149.0,1332.0,CO,1605,N53441,223.0,201.0,0.0,-1.0,IAH,LAX,1379,7.0,15.0,0,,0
2011,2,20,7,1134.0,1331.0,CO,1620,N14228,177.0,155.0,0.0,-1.0,IAH,PHX,1009,5.0,17.0,0,,0
2011,2,20,7,842.0,944.0,CO,1623,N37263,62.0,48.0,-6.0,-3.0,IAH,MSY,305,3.0,11.0,0,,0
2011,2,20,7,1216.0,1357.0,CO,1629,N16732,221.0,203.0,-8.0,-2.0,IAH,SNA,1347,6.0,12.0,0,,0
2011,2,20,7,1735.0,2200.0,CO,1632,N19621,205.0,176.0,-11.0,0.0,IAH,LGA,1416,6.0,23.0,0,,0
2011,2,20,7,2052.0,2302.0,CO,1644,N76517,250.0,229.0,-9.0,-3.0,IAH,SMF,1609,5.0,16.0,0,,0
2011,2,20,7,1149.0,1422.0,CO,1646,N57855,153.0,123.0,92.0,89.0,IAH,ORD,925,6.0,24.0,0,,0
2011,2,20,7,1620.0,1937.0,CO,1648,N77867,137.0,111.0,10.0,20.0,IAH,FLL,965,5.0,21.0,0,,0
2011,2,20,7,1954.0,2246.0,CO,1662,N17229,112.0,97.0,-16.0,4.0,IAH,RSW,861,4.0,11.0,0,,0
2011,2,20,7,1715.0,2113.0,CO,1676,N39728,178.0,158.0,-16.0,-1.0,IAH,PHL,1324,4.0,16.0,0,,0
2011,2,20,7,1557.0,2011.0,CO,1688,N16646,194.0,132.0,17.0,-3.0,IAH,DTW,1076,40.0,22.0,0,,0
2011,2,20,7,1823.0,1957.0,CO,1689,N77261,214.0,192.0,1.0,0.0,IAH,SAN,1303,3.0,19.0,0,,0
2011,2,20,7,1034.0,1403.0,CO,1690,N14604,149.0,116.0,-6.0,-6.0,IAH,MIA,964,9.0,24.0,0,,0
2011,2,20,7,1342.0,1520.0,CO,1695,N27205,218.0,199.0,20.0,27.0,IAH,LAX,1379,7.0,12.0,0,,0
2011,2,20,7,2039.0,2200.0,CO,1711,N62631,81.0,60.0,-1.0,1.0,IAH,OKC,395,5.0,16.0,0,,0
2011,2,20,7,910.0,1123.0,CO,1714,N35204,253.0,231.0,0.0,0.0,IAH,SMF,1609,5.0,17.0,0,,0
2011,2,20,7,2112.0,2245.0,CO,1717,N14237,213.0,189.0,-5.0,-3.0,IAH,SAN,1303,4.0,20.0,0,,0
2011,2,20,7,1127.0,1309.0,CO,1719,N24211,162.0,142.0,-8.0,-3.0,IAH,MTJ,926,5.0,15.0,0,,0
2011,2,20,7,923.0,1100.0,CO,1723,N77261,217.0,201.0,-6.0,-7.0,IAH,ONT,1334,4.0,12.0,0,,0
2011,2,20,7,751.0,1024.0,CO,1746,N57863,153.0,124.0,27.0,31.0,IAH,ORD,925,7.0,22.0,0,,0
2011,2,20,7,1907.0,2215.0,CO,1748,N31412,128.0,111.0,-11.0,10.0,IAH,FLL,965,4.0,13.0,0,,0
2011,2,20,7,2122.0,2322.0,CO,1758,N37263,120.0,98.0,-7.0,7.0,IAH,OMA,781,5.0,17.0,0,,0
2011,2,20,7,1325.0,1629.0,CO,1763,N73259,124.0,108.0,-13.0,0.0,IAH,PBI,956,4.0,12.0,0,,0
2011,2,20,7,926.0,1200.0,CO,1767,N36272,274.0,250.0,-9.0,-4.0,IAH,SEA,1874,5.0,19.0,0,,0
2011,2,20,7,1928.0,2331.0,CO,1776,N32404,183.0,156.0,10.0,23.0,IAH,PHL,1324,6.0,21.0,0,,0
2011,2,20,7,1822.0,1918.0,CO,1779,N24706,56.0,36.0,26.0,32.0,IAH,SAT,191,3.0,17.0,0,,0
2011,2,20,7,1553.0,1656.0,CO,1787,N19638,63.0,44.0,-13.0,-2.0,IAH,DFW,224,5.0,14.0,0,,0
2011,2,20,7,1313.0,1631.0,CO,1790,N76254,138.0,117.0,-5.0,-2.0,IAH,MIA,964,5.0,16.0,0,,0
2011,2,20,7,2046.0,2242.0,CO,1795,N57855,236.0,203.0,194.0,180.0,IAH,LAX,1379,14.0,19.0,0,,0
2011,2,20,7,1450.0,1643.0,CO,1821,N54711,233.0,199.0,14.0,0.0,IAH,SNA,1347,15.0,19.0,0,,0
2011,2,20,7,1020.0,1126.0,CO,1823,N16234,66.0,45.0,-7.0,-5.0,IAH,MSY,305,5.0,16.0,0,,0
2011,2,20,7,1952.0,2309.0,CO,1830,N33209,137.0,112.0,-10.0,-3.0,IAH,PBI,956,5.0,20.0,0,,0
2011,2,20,7,1139.0,1549.0,CO,1832,N14237,190.0,171.0,-13.0,4.0,IAH,LGA,1416,3.0,16.0,0,,0
2011,2,20,7,1237.0,1638.0,CO,1836,N76505,181.0,164.0,-14.0,2.0,IAH,PHL,1324,4.0,13.0,0,,0
2011,2,20,7,1428.0,1757.0,CO,1844,N15712,149.0,125.0,-20.0,-2.0,IAH,CLE,1091,5.0,19.0,0,,0
2011,2,20,7,1302.0,1641.0,CO,1850,N37263,159.0,138.0,1.0,-1.0,IAH,RDU,1043,4.0,17.0,0,,0
2011,2,20,7,1737.0,1956.0,CO,1858,N18622,139.0,109.0,-6.0,-3.0,IAH,OMA,781,6.0,24.0,0,,0
2011,2,20,7,850.0,1207.0,CO,1873,N27610,137.0,109.0,-5.0,-5.0,IAH,MCO,853,7.0,21.0,0,,0
2011,2,20,7,1134.0,1315.0,CO,1882,N33203,161.0,139.0,-4.0,4.0,IAH,HDN,986,3.0,19.0,0,,0
2011,2,20,7,1845.0,2052.0,CO,1889,N78285,247.0,223.0,4.0,12.0,IAH,SMF,1609,5.0,19.0,0,,0
2011,2,19,6,933.0,1427.0,CO,1,N76064,534.0,508.0,37.0,8.0,IAH,HNL,3904,5.0,21.0,0,,0
2011,2,19,6,1745.0,1842.0,CO,5,N76265,57.0,43.0,-10.0,-3.0,IAH,MSY,305,3.0,11.0,0,,0
2011,2,19,6,1538.0,1640.0,CO,33,N73256,62.0,44.0,-4.0,-2.0,IAH,MSY,305,4.0,14.0,0,,0
2011,2,19,6,744.0,929.0,CO,52,N67134,225.0,201.0,0.0,-1.0,IAH,LAX,1379,11.0,13.0,0,,0
2011,2,19,6,1741.0,1858.0,CO,59,N14118,137.0,119.0,-17.0,1.0,IAH,DEN,862,8.0,10.0,0,,0
2011,2,19,6,1207.0,1621.0,CO,60,N14121,194.0,172.0,-4.0,2.0,IAH,EWR,1400,6.0,16.0,0,,0
2011,2,19,6,1424.0,1859.0,CO,62,N18112,215.0,171.0,7.0,-1.0,IAH,EWR,1400,21.0,23.0,0,,0
2011,2,19,6,553.0,1008.0,CO,89,N27724,195.0,170.0,-4.0,-7.0,IAH,EWR,1400,11.0,14.0,0,,0
2011,2,19,6,1045.0,1456.0,CO,106,N78060,191.0,165.0,-19.0,0.0,IAH,EWR,1400,17.0,9.0,0,,0
2011,2,19,6,718.0,821.0,CO,128,N75432,63.0,46.0,-8.0,-7.0,IAH,MSY,305,3.0,14.0,0,,0
2011,2,19,6,1427.0,1618.0,CO,137,N12216,231.0,208.0,18.0,7.0,IAH,LAX,1379,5.0,18.0,0,,0
2011,2,19,6,1304.0,1534.0,CO,146,N77525,150.0,116.0,-1.0,-1.0,IAH,ORD,925,13.0,21.0,0,,0
2011,2,19,6,2148.0,2325.0,CO,150,N78285,217.0,199.0,47.0,48.0,IAH,ONT,1334,6.0,12.0,0,,0
2011,2,19,6,1911.0,2220.0,CO,190,N12221,129.0,110.0,-10.0,1.0,IAH,MIA,964,5.0,14.0,0,,0
2011,2,19,6,1159.0,1313.0,CO,197,N57868,194.0,166.0,-5.0,4.0,IAH,LAS,1222,7.0,21.0,0,,0
2011,2,19,6,737.0,903.0,CO,199,N75432,146.0,121.0,-8.0,7.0,IAH,DEN,862,11.0,14.0,0,,0
2011,2,19,6,1312.0,1613.0,CO,206,N36280,121.0,98.0,9.0,7.0,IAH,TPA,787,6.0,17.0,0,,0
2011,2,19,6,2125.0,2355.0,CO,209,N37277,270.0,237.0,2.0,0.0,IAH,PDX,1825,20.0,13.0,0,,0
2011,2,19,6,1550.0,2012.0,CO,210,N13138,202.0,165.0,-8.0,0.0,IAH,EWR,1400,9.0,28.0,0,,0
2011,2,19,6,1020.0,1618.0,CO,212,N75426,238.0,222.0,-2.0,5.0,IAH,SJU,2007,5.0,11.0,0,,0
2011,2,19,6,906.0,1056.0,CO,220,N39418,170.0,149.0,-14.0,-4.0,IAH,PHX,1009,6.0,15.0,0,,0
2011,2,19,6,1107.0,1454.0,CO,226,N14645,167.0,145.0,-16.0,-6.0,IAH,BWI,1235,5.0,17.0,0,,0
2011,2,19,6,1543.0,1906.0,CO,244,N73276,143.0,129.0,-18.0,-2.0,IAH,CLE,1091,6.0,8.0,0,,0
2011,2,19,6,1601.0,1830.0,CO,246,N33209,149.0,117.0,0.0,6.0,IAH,ORD,925,17.0,15.0,0,,0
2011,2,19,6,1241.0,1457.0,CO,267,N37255,256.0,239.0,-3.0,16.0,IAH,SEA,1874,7.0,10.0,0,,0
2011,2,19,6,1156.0,1412.0,CO,270,N45440,256.0,220.0,33.0,31.0,IAH,SFO,1635,6.0,30.0,0,,0
2011,2,19,6,1550.0,1713.0,CO,275,N75433,143.0,124.0,0.0,7.0,IAH,DEN,862,7.0,12.0,0,,0
